game,show,date
5489,7432,2016-12-27
5490,7433,2016-12-28
5491,7434,2016-12-29
5492,7435,2016-12-30
5493,7436,2017-01-02
5494,7437,2017-01-03
5495,7438,2017-01-04
5496,7439,2017-01-05
5497,7440,2017-01-06
5498,7441,2017-01-09
5499,7442,2017-01-10
5500,7443,2017-01-11
5501,7444,2017-01-12
5502,2371,1994-12-19
5503,7445,2017-01-13
5504,7446,2017-01-16
5505,7447,2017-01-17
5506,7448,2017-01-18
5507,7449,2017-01-19
5508,7450,2017-01-20
5509,7451,2017-01-23
5510,7452,2017-01-24
5511,7453,2017-01-25
5512,7457,2017-01-31
5513,7456,2017-01-30
5514,7458,2017-02-01
5515,7459,2017-02-02
5516,7460,2017-02-03
5517,7462,2017-02-07
5518,7461,2017-02-06
5519,7463,2017-02-08
5520,7464,2017-02-09
5521,7465,2017-02-10
5522,7467,2017-02-14
5523,7466,2017-02-13
5524,7468,2017-02-15
5525,160,1985-04-19
5526,7469,2017-02-16
5527,7470,2017-02-17
5528,1596,1991-07-08
5529,7471,2017-02-20
5530,7472,2017-02-21
5531,7473,2017-02-22
5532,7474,2017-02-23
5534,7454,2017-01-26
5535,7455,2017-01-27
5536,2727,1996-06-11
5537,2730,1996-06-14
5538,2734,1996-06-20
5539,7477,2017-02-28
5540,2887,1997-03-04
5541,2749,1996-07-11
5542,2697,1996-04-30
5543,2698,1996-05-01
5544,81,1984-12-31
5545,7476,2017-02-27
5546,2700,1996-05-03
5547,2689,1996-04-18
5548,7482,2017-03-07
5549,2717,1996-05-28
5550,7481,2017-03-06
5551,1744,1992-03-12
5552,2714,1996-05-23
5553,7487,2017-03-14
5554,2767,1996-09-17
5555,1220,1989-12-15
5556,1723,1992-02-12
5557,7486,2017-03-13
5558,7488,2017-03-15
5559,7478,2017-03-01
5560,7479,2017-03-02
5561,7480,2017-03-03
5562,7483,2017-03-08
5563,7484,2017-03-09
5564,7485,2017-03-10
5565,7489,2017-03-16
5566,7490,2017-03-17
5567,1724,1992-02-13
5568,2801,1996-11-04
5569,7492,2017-03-21
5570,2800,1996-11-01
5571,2798,1996-10-30
5572,2797,1996-10-29
5573,7495,2017-03-24
5574,2791,1996-10-21
5575,7491,2017-03-20
5576,7493,2017-03-22
5577,7494,2017-03-23
5578,2788,1996-10-16
5579,2373,1994-12-21
5580,2387,1995-01-10
5581,7497,2017-03-28
5582,954,1988-10-27
5583,7496,2017-03-27
5584,1038,1989-02-22
5585,757,1987-12-15
5586,1039,1989-02-23
5587,138,1985-03-20
5588,1040,1989-02-24
5589,7498,2017-03-29
5590,7499,2017-03-30
5591,7500,2017-03-31
5592,1041,1989-02-27
5593,1042,1989-02-28
5594,7501,2017-04-03
5595,7502,2017-04-04
5596,1043,1989-03-01
5597,1044,1989-03-02
5598,7503,2017-04-05
5599,7504,2017-04-06
5600,7505,2017-04-07
5601,1045,1989-03-03
5602,7507,2017-04-11
5603,982,1988-12-06
5604,295,1985-10-25
5605,983,1988-12-07
5606,7506,2017-04-10
5607,7508,2017-04-12
5608,7509,2017-04-13
5609,7510,2017-04-14
5610,984,1988-12-08
5611,7512,2017-04-18
5612,985,1988-12-09
5613,987,1988-12-13
5614,7511,2017-04-17
5615,7513,2017-04-19
5616,7514,2017-04-20
5617,375,1986-02-14
5618,7515,2017-04-21
5619,530,1986-12-19
5620,978,1988-11-30
5621,7517,2017-04-25
5622,977,1988-11-29
5623,2463,1995-04-26
5624,381,1986-02-24
5625,2464,1995-04-27
5626,7516,2017-04-24
5627,7518,2017-04-26
5628,7519,2017-04-27
5629,7520,2017-04-28
5630,7521,2017-05-01
5631,7522,2017-05-02
5632,1877,1992-11-03
5633,7523,2017-05-03
5634,7524,2017-05-04
5635,7525,2017-05-05
5636,41,1984-11-05
5637,7526,2017-05-08
5638,7527,2017-05-09
5639,7528,2017-05-10
5640,7529,2017-05-11
5641,7530,2017-05-12
5642,7531,2017-05-15
5643,7532,2017-05-16
5644,7533,2017-05-17
5645,7534,2017-05-18
5647,7536,2017-05-22
5648,7537,2017-05-23
5649,7538,2017-05-24
5650,7539,2017-05-25
5651,7540,2017-05-26
5652,7541,2017-05-29
5653,7542,2017-05-30
5654,7543,2017-05-31
5655,7544,2017-06-01
5656,7545,2017-06-02
5657,1058,1989-03-22
5658,1059,1989-03-23
5659,1060,1989-03-24
5660,1707,1992-01-21
5661,7546,2017-06-05
5662,1061,1989-03-27
5663,988,1988-12-14
5664,7547,2017-06-06
5665,704,1987-10-01
5666,946,1988-10-17
5667,7548,2017-06-07
5668,1064,1989-03-30
5669,1020,1989-01-27
5670,7549,2017-06-08
5671,7550,2017-06-09
5672,713,1987-10-14
5673,7551,2017-06-12
5674,714,1987-10-15
5675,1065,1989-03-31
5676,7552,2017-06-13
5677,715,1987-10-16
5678,1066,1989-04-03
5679,716,1987-10-19
5680,525,1986-12-12
5681,847,1988-04-19
5682,1067,1989-04-04
5683,1068,1989-04-05
5684,7553,2017-06-14
5685,7554,2017-06-15
5686,7555,2017-06-16
5687,1204,1989-11-23
5688,973,1988-11-23
5689,7556,2017-06-19
5690,526,1986-12-15
5691,527,1986-12-16
5692,1626,1991-09-30
5693,1085,1989-04-28
5694,941,1988-10-10
5695,7557,2017-06-20
5696,703,1987-09-30
5697,1086,1989-05-01
5698,1088,1989-05-03
5699,1012,1989-01-17
5700,1089,1989-05-04
5701,7561,2017-06-26
5702,750,1987-12-04
5703,7562,2017-06-27
5704,1337,1990-05-29
5705,972,1988-11-22
5706,624,1987-04-30
5707,7563,2017-06-28
5708,7564,2017-06-29
5709,7565,2017-06-30
5710,942,1988-10-11
5711,7566,2017-07-03
5712,7558,2017-06-21
5713,7559,2017-06-22
5714,7560,2017-06-23
5715,7567,2017-07-04
5716,7568,2017-07-05
5717,7569,2017-07-06
5718,7570,2017-07-07
5719,539,1987-01-01
5720,537,1986-12-30
5721,532,1986-12-23
5722,1364,1990-07-05
5723,7571,2017-07-10
5724,658,1987-06-17
5725,7572,2017-07-11
5726,1075,1989-04-14
5727,616,1987-04-20
5728,951,1988-10-24
5729,622,1987-04-28
5730,7573,2017-07-12
5731,1003,1989-01-04
5732,7574,2017-07-13
5733,614,1987-04-16
5734,615,1987-04-17
5735,7575,2017-07-14
5736,1004,1989-01-05
5737,7576,2017-07-17
5738,1057,1989-03-21
5739,7577,2017-07-18
5740,566,1987-02-09
5741,1377,1990-09-04
5742,1125,1989-06-23
5743,2444,1995-03-30
5744,7578,2017-07-19
5745,7579,2017-07-20
5746,7580,2017-07-21
5747,540,1987-01-02
5748,871,1988-05-23
5749,7581,2017-07-24
5750,565,1987-02-06
5751,7582,2017-07-25
5752,763,1987-12-23
5753,7583,2017-07-26
5754,768,1987-12-30
5755,7584,2017-07-27
5756,992,1988-12-20
5757,7585,2017-07-28
5758,541,1987-01-05
5759,533,1986-12-24
5760,2643,1996-02-14
5761,2647,1996-02-20
5762,1625,1991-09-27
5763,1483,1991-01-30
5764,1437,1990-11-27
5765,1540,1991-04-19
5766,947,1988-10-18
5767,1643,1991-10-23
5768,898,1988-06-29
5769,1414,1990-10-25
5770,1640,1991-10-18
5771,1676,1991-12-09
5772,611,1987-04-13
5774,1128,1989-06-28
5775,899,1988-06-30
5776,7586,2017-09-11
5777,7587,2017-09-12
5778,7588,2017-09-13
5779,7589,2017-09-14
5780,7590,2017-09-15
5781,7591,2017-09-18
5782,7592,2017-09-19
5783,7593,2017-09-20
5784,7594,2017-09-21
5785,7595,2017-09-22
5786,7596,2017-09-25
5787,7597,2017-09-26
5788,7598,2017-09-27
5789,7599,2017-09-28
5790,7600,2017-09-29
5791,7601,2017-10-02
5792,7602,2017-10-03
5793,7603,2017-10-04
5794,7604,2017-10-05
5795,7605,2017-10-06
5796,7606,2017-10-09
5797,7607,2017-10-10
5798,7608,2017-10-11
5799,7609,2017-10-12
5800,7610,2017-10-13
5801,7611,2017-10-16
5802,7612,2017-10-17
5803,269,1985-09-19
5804,7613,2017-10-18
5805,7614,2017-10-19
5806,7615,2017-10-20
5807,7616,2017-10-23
5808,270,1985-09-20
5809,7617,2017-10-24
5810,271,1985-09-23
5811,7618,2017-10-25
5812,7619,2017-10-26
5813,7620,2017-10-27
5814,272,1985-09-24
5815,542,1987-01-06
5816,7621,2017-10-30
5817,7622,2017-10-31
5818,543,1987-01-07
5819,1955,1993-02-19
5820,612,1987-04-14
5821,545,1987-01-09
5822,7623,2017-11-01
5823,7624,2017-11-02
5824,7625,2017-11-03
5825,7626,2017-11-06
5826,7627,2017-11-07
5827,7628,2017-11-08
5828,7629,2017-11-09
5829,7630,2017-11-10
5830,547,1987-01-13
5831,7631,2017-11-13
5832,7632,2017-11-14
5833,7633,2017-11-15
5834,7634,2017-11-16
5836,7636,2017-11-20
5837,7637,2017-11-21
5838,1768,1992-04-15
5839,1892,1992-11-24
5840,7638,2017-11-22
5841,7641,2017-11-27
5842,7642,2017-11-28
5843,7639,2017-11-23
5844,7643,2017-11-29
5845,7644,2017-11-30
5846,7640,2017-11-24
5847,7645,2017-12-01
5848,7646,2017-12-04
5849,7647,2017-12-05
5850,7648,2017-12-06
5851,7649,2017-12-07
5852,7650,2017-12-08
5853,7651,2017-12-11
5854,7652,2017-12-12
5855,1944,1993-02-04
5856,7653,2017-12-13
5857,7654,2017-12-14
5858,7655,2017-12-15
5859,338,1985-12-25
5860,7656,2017-12-18
5861,7657,2017-12-19
5862,7658,2017-12-20
5863,7659,2017-12-21
5864,7660,2017-12-22
5865,7661,2017-12-25
5866,7662,2017-12-26
5867,7663,2017-12-27
5868,7664,2017-12-28
5869,7665,2017-12-29
5870,7666,2018-01-01
5871,7667,2018-01-02
5872,7668,2018-01-03
5873,7669,2018-01-04
5874,7670,2018-01-05
5875,1893,1992-11-25
5876,7671,2018-01-08
5877,1894,1992-11-26
5878,7672,2018-01-09
5879,7673,2018-01-10
5880,7674,2018-01-11
5881,7675,2018-01-12
5882,7676,2018-01-15
5883,7677,2018-01-16
5884,995,1988-12-23
5885,997,1988-12-27
5886,2558,1995-10-18
5887,7678,2018-01-17
5888,7679,2018-01-18
5889,7680,2018-01-19
5890,7681,2018-01-22
5891,7682,2018-01-23
5892,7683,2018-01-24
5893,7684,2018-01-25
5894,7685,2018-01-26
5895,7686,2018-01-29
5896,7687,2018-01-30
5897,7688,2018-01-31
5898,7689,2018-02-01
5899,7690,2018-02-02
5900,2031,1993-06-07
5901,7691,2018-02-05
5902,7692,2018-02-06
5903,7693,2018-02-07
5904,7694,2018-02-08
5905,7695,2018-02-09
5906,7696,2018-02-12
5907,7697,2018-02-13
5908,339,1985-12-26
5909,340,1985-12-27
5910,7698,2018-02-14
5911,7701,2018-02-19
5912,7702,2018-02-20
5913,7703,2018-02-21
5914,7704,2018-02-22
5915,1718,1992-02-05
5916,7705,2018-02-23
5917,7707,2018-02-27
5918,7699,2018-02-15
5919,7700,2018-02-16
5920,7706,2018-02-26
5921,7708,2018-02-28
5923,1895,1992-11-27
5924,7712,2018-03-06
5925,7710,2018-03-02
5926,7717,2018-03-13
5927,7711,2018-03-05
5928,7713,2018-03-07
5929,7714,2018-03-08
5930,7715,2018-03-09
5931,7716,2018-03-12
5932,7718,2018-03-14
5933,1940,1993-01-29
5934,7722,2018-03-20
5935,7719,2018-03-15
5936,7720,2018-03-16
5937,7721,2018-03-19
5938,7723,2018-03-21
5939,7727,2018-03-27
5940,1896,1992-11-30
5941,7724,2018-03-22
5942,7725,2018-03-23
5943,7726,2018-03-26
5944,7728,2018-03-28
5945,7729,2018-03-29
5946,7730,2018-03-30
5947,7731,2018-04-02
5948,7732,2018-04-03
5949,7733,2018-04-04
5950,7734,2018-04-05
5951,7735,2018-04-06
5952,7736,2018-04-09
5953,7737,2018-04-10
5954,7738,2018-04-11
5955,7742,2018-04-17
5956,7739,2018-04-12
5957,7740,2018-04-13
5958,7741,2018-04-16
5959,7747,2018-04-24
5960,7743,2018-04-18
5961,7744,2018-04-19
5963,7746,2018-04-23
5964,1897,1992-12-01
5965,7748,2018-04-25
5966,7749,2018-04-26
5967,7750,2018-04-27
5968,7751,2018-04-30
5969,7752,2018-05-01
5970,7753,2018-05-02
5971,7754,2018-05-03
5972,7755,2018-05-04
5973,7756,2018-05-07
5974,7757,2018-05-08
5975,7758,2018-05-09
5976,7759,2018-05-10
5977,7760,2018-05-11
5978,7761,2018-05-14
5979,7762,2018-05-15
5980,7766,2018-05-21
5981,7763,2018-05-16
5982,7764,2018-05-17
5984,7767,2018-05-22
5985,7768,2018-05-23
5986,7769,2018-05-24
5987,7770,2018-05-25
5988,7771,2018-05-28
5989,710,1987-10-09
5990,1472,1991-01-15
5991,2630,1996-01-26
5992,7772,2018-05-29
5993,7773,2018-05-30
5994,7774,2018-05-31
5995,7775,2018-06-01
5996,1115,1989-06-09
5997,600,1987-03-27
5998,7777,2018-06-05
5999,816,1988-03-07
6000,7778,2018-06-06
